event_id,created_at,game_id,session_id,theme,id,correct,response_ms,points_delta,score_before,score_after,prompt_kind,answer_kind,metadata_json
b1ea22db-700a-4bc9-bd1c-1627a2f290b3,2026-05-25T13:27:31.359Z,matching,matching-20260525132130455-5f995a,normal,ko-0427,1,1338,30,259,289,korean,english,"{""selected_id"":""ko-0427"",""board_id"":""58c336e0-7351-4f5d-b12e-2bd812a65169"",""challenge_id"":""""}"
faceb073-81e5-4997-ae70-21da3c2f2792,2026-05-25T13:27:35.158Z,matching,matching-20260525132130455-5f995a,normal,ko-0055,1,2807,25,276,301,korean,english,"{""selected_id"":""ko-0055"",""board_id"":""58c336e0-7351-4f5d-b12e-2bd812a65169"",""challenge_id"":""""}"
c44ef0b6-a382-4e22-94dc-2fb7c844dfba,2026-05-25T13:27:37.985Z,matching,matching-20260525132130455-5f995a,normal,ko-0010,1,2220,27,250,277,korean,english,"{""selected_id"":""ko-0010"",""board_id"":""ea39dd0b-c20c-4d5d-9aaf-0385ac0cea61"",""challenge_id"":""""}"
5d181c6d-b153-4804-8e69-eb0f65b61358,2026-05-25T13:27:41.850Z,matching,matching-20260525132130455-5f995a,normal,ko-0273,1,1,34,250,284,korean,english,"{""selected_id"":""ko-0273"",""board_id"":""ea39dd0b-c20c-4d5d-9aaf-0385ac0cea61"",""challenge_id"":""""}"
748d198e-ceaa-42e8-8b3d-b5de50ba187f,2026-05-25T13:27:45.180Z,matching,matching-20260525132130455-5f995a,normal,ko-0364,1,2933,25,250,275,korean,english,"{""selected_id"":""ko-0364"",""board_id"":""ea39dd0b-c20c-4d5d-9aaf-0385ac0cea61"",""challenge_id"":""""}"
28750a6a-2e29-4ab8-a696-478caec6060f,2026-05-25T13:27:50.353Z,matching,matching-20260525132130455-5f995a,normal,ko-0372,1,4602,18,250,268,korean,english,"{""selected_id"":""ko-0372"",""board_id"":""1df943bc-4e65-44dd-bcac-cc748c8a9229"",""challenge_id"":""""}"
5b46693a-9baf-4dc6-91bc-3a04d346adbf,2026-05-25T13:27:55.856Z,matching,matching-20260525132130455-5f995a,normal,ko-0417,1,4362,19,230,249,korean,english,"{""selected_id"":""ko-0417"",""board_id"":""1df943bc-4e65-44dd-bcac-cc748c8a9229"",""challenge_id"":""""}"
3132a5e1-6aa6-4faa-a0f4-27108971bba8,2026-05-25T13:27:58.384Z,matching,matching-20260525132130455-5f995a,normal,ko-0202,1,1628,29,250,279,korean,english,"{""selected_id"":""ko-0202"",""board_id"":""1df943bc-4e65-44dd-bcac-cc748c8a9229"",""challenge_id"":""""}"
34c4e3a3-72f1-459d-af48-e9f45c2b4bef,2026-05-25T13:28:02.840Z,matching,matching-20260525132130455-5f995a,normal,ko-0334,0,4064,-20,250,230,korean,english,"{""selected_id"":""ko-0244"",""board_id"":""3c125922-4f0b-488d-b148-3b7666240326"",""challenge_id"":""""}"
50064032-1ade-4732-ae5a-4ad53cc5530e,2026-05-25T13:28:06.674Z,matching,matching-20260525132130455-5f995a,sound,ko-0224,1,2350,27,250,277,sound,korean,"{""selected_id"":""ko-0224"",""board_id"":""3c125922-4f0b-488d-b148-3b7666240326"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
32a1065e-2361-447b-ae61-e05c12007e99,2026-05-25T13:28:10.435Z,matching,matching-20260525132130455-5f995a,sound,ko-0348,1,3199,24,250,274,sound,korean,"{""selected_id"":""ko-0348"",""board_id"":""3c125922-4f0b-488d-b148-3b7666240326"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
f0f98aa0-f0f1-4d2c-a5ef-c381f82afdd4,2026-05-25T13:28:13.413Z,matching,matching-20260525132130455-5f995a,sound,ko-0439,1,1,34,250,284,sound,korean,"{""selected_id"":""ko-0439"",""board_id"":""3c125922-4f0b-488d-b148-3b7666240326"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
73fcdd2e-716b-4fbb-8b03-7bd75b84dac4,2026-05-25T13:28:22.970Z,matching,matching-20260525132130455-5f995a,sound,ko-0159,1,8896,6,250,256,sound,korean,"{""selected_id"":""ko-0159"",""board_id"":""2508a739-93c5-4527-9171-134bc4c4e087"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
77fc3fd0-4855-4ad0-b422-2b57dac46c5d,2026-05-25T13:28:27.203Z,matching,matching-20260525132130455-5f995a,sound,ko-0244,1,2897,25,250,275,sound,korean,"{""selected_id"":""ko-0244"",""board_id"":""2508a739-93c5-4527-9171-134bc4c4e087"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
a258871c-afcf-4588-8dfd-248329631f7f,2026-05-25T13:28:32.104Z,matching,matching-20260525132130455-5f995a,sound,ko-0264,1,4395,19,250,269,sound,korean,"{""selected_id"":""ko-0264"",""board_id"":""2508a739-93c5-4527-9171-134bc4c4e087"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
6340c4da-c019-425b-977f-a5d1c914dbcf,2026-05-25T13:28:36.722Z,matching,matching-20260525132130455-5f995a,sound,ko-0239,0,3706,-20,250,230,sound,korean,"{""selected_id"":""ko-0222"",""board_id"":""822ce085-3325-4448-93b3-405317799d35"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
f4f48a61-04ad-42dd-9374-db8d72a20368,2026-05-25T13:28:50.181Z,matching,matching-20260525132130455-5f995a,sound,ko-0239,1,12400,6,230,236,sound,korean,"{""selected_id"":""ko-0239"",""board_id"":""822ce085-3325-4448-93b3-405317799d35"",""challenge_id"":""fe80b975-401a-4d60-baf5-af579c80cef7""}"
3e65126f-c27d-4130-a676-35d59bbef1dc,2026-05-25T13:28:58.896Z,matching,matching-20260525132130455-5f995a,normal,ko-0334,1,7984,6,230,236,korean,english,"{""selected_id"":""ko-0334"",""board_id"":""822ce085-3325-4448-93b3-405317799d35"",""challenge_id"":""""}"
beb6f515-ab9f-4d44-b577-3cc002720c44,2026-05-25T13:29:18.081Z,matching,matching-20260525132130455-5f995a,group,ko-0222,1,18542,6,250,256,korean,group,"{""selected_id"":""ko-0222"",""board_id"":""822ce085-3325-4448-93b3-405317799d35"",""challenge_id"":""""}"
b904446a-56c9-4a52-9aa5-10f13725566f,2026-05-25T13:29:32.201Z,matching,matching-20260525132130455-5f995a,group,ko-0086,0,13226,-20,250,230,korean,group,"{""selected_id"":""ko-0089"",""board_id"":""14f977e8-a5b3-40cc-b0c7-48d019b2f8b8"",""challenge_id"":""""}"
3ca9b360-a6ba-44a9-ae34-814475a4477e,2026-05-25T13:29:41.985Z,matching,matching-20260525132130455-5f995a,group,ko-0155,1,1,34,250,284,korean,group,"{""selected_id"":""ko-0155"",""board_id"":""14f977e8-a5b3-40cc-b0c7-48d019b2f8b8"",""challenge_id"":""""}"
833eed60-e144-4605-bebc-24a59d4164e2,2026-05-25T13:29:43.478Z,matching,matching-20260525132130455-5f995a,group,ko-0497,1,915,32,250,282,korean,group,"{""selected_id"":""ko-0497"",""board_id"":""14f977e8-a5b3-40cc-b0c7-48d019b2f8b8"",""challenge_id"":""""}"
def5c4c6-9b1b-4900-8077-c1835436542d,2026-05-25T13:29:48.126Z,matching,matching-20260525132130455-5f995a,group,ko-0017,1,4214,20,250,270,korean,group,"{""selected_id"":""ko-0017"",""board_id"":""14f977e8-a5b3-40cc-b0c7-48d019b2f8b8"",""challenge_id"":""""}"
4bf4b27b-b76d-4a0e-9f94-707957e84ff1,2026-05-25T13:41:21.281Z,matching,matching-20260525134105742-d81d5d,normal,ko-0425,1,1,34,250,284,korean,english,"{""selected_id"":""ko-0425"",""board_id"":""336d1d20-4d6a-4d6e-88e6-4ce08f9b76eb"",""challenge_id"":""""}"
421d420e-d8c9-4866-99e8-e09bf1dd8839,2026-05-25T13:41:24.494Z,matching,matching-20260525134105742-d81d5d,normal,ko-0024,1,2629,26,250,276,korean,english,"{""selected_id"":""ko-0024"",""board_id"":""336d1d20-4d6a-4d6e-88e6-4ce08f9b76eb"",""challenge_id"":""""}"
9ebf0897-1249-49e2-8127-20793fece430,2026-05-25T13:41:27.056Z,matching,matching-20260525134105742-d81d5d,normal,ko-0048,1,1780,29,250,279,korean,english,"{""selected_id"":""ko-0048"",""board_id"":""336d1d20-4d6a-4d6e-88e6-4ce08f9b76eb"",""challenge_id"":""""}"
341dfef5-d796-454c-9b8d-11a735a1aa34,2026-05-25T13:41:30.222Z,matching,matching-20260525134105742-d81d5d,normal,ko-0268,1,2885,25,250,275,korean,english,"{""selected_id"":""ko-0268"",""board_id"":""9d7499a4-d9d8-4cc3-af07-2f19531c09ec"",""challenge_id"":""""}"
382d345e-2ba9-4cde-9a38-3fc17c434e3a,2026-05-25T13:41:33.913Z,matching,matching-20260525134105742-d81d5d,normal,ko-0265,1,3036,24,250,274,korean,english,"{""selected_id"":""ko-0265"",""board_id"":""9d7499a4-d9d8-4cc3-af07-2f19531c09ec"",""challenge_id"":""""}"
00835984-54f8-43c1-95d1-2abde639131b,2026-05-25T13:41:36.516Z,matching,matching-20260525134105742-d81d5d,normal,ko-0325,1,1970,28,250,278,korean,english,"{""selected_id"":""ko-0325"",""board_id"":""9d7499a4-d9d8-4cc3-af07-2f19531c09ec"",""challenge_id"":""""}"
71453049-35a9-472a-adfb-6c8c1d04fab8,2026-05-25T13:41:39.148Z,matching,matching-20260525134105742-d81d5d,normal,ko-0039,1,1880,28,307,335,korean,english,"{""selected_id"":""ko-0039"",""board_id"":""07dacebd-3f40-4f11-9b88-9608d14b2510"",""challenge_id"":""""}"
9bb8d299-fece-400f-879c-6c1529032927,2026-05-25T13:41:41.733Z,matching,matching-20260525134105742-d81d5d,normal,ko-0142,1,2064,28,275,303,korean,english,"{""selected_id"":""ko-0142"",""board_id"":""07dacebd-3f40-4f11-9b88-9608d14b2510"",""challenge_id"":""""}"
31d8c2ec-5060-4d12-a374-142305835b39,2026-05-25T13:41:45.300Z,matching,matching-20260525134105742-d81d5d,normal,ko-0394,0,1,-20,250,230,korean,english,"{""selected_id"":""ko-0425"",""board_id"":""07dacebd-3f40-4f11-9b88-9608d14b2510"",""challenge_id"":""""}"
de1ed452-3d04-4811-90a3-da1c44b990b6,2026-05-25T13:41:52.083Z,matching,matching-20260525134105742-d81d5d,silent,ko-0425,1,3231,23,284,307,korean,english,"{""selected_id"":""ko-0425"",""board_id"":""07dacebd-3f40-4f11-9b88-9608d14b2510"",""challenge_id"":""""}"
47156785-83c8-4fa0-bda5-c91c890f9034,2026-05-25T13:41:55.941Z,matching,matching-20260525134105742-d81d5d,silent,ko-0135,1,3303,23,250,273,korean,english,"{""selected_id"":""ko-0135"",""board_id"":""38cce6e4-608f-4211-b8a0-1fe554b95820"",""challenge_id"":""""}"
d6975460-1ee4-4f96-938c-edeef982c627,2026-05-25T13:41:59.570Z,matching,matching-20260525134105742-d81d5d,silent,ko-0467,1,3089,24,250,274,korean,english,"{""selected_id"":""ko-0467"",""board_id"":""38cce6e4-608f-4211-b8a0-1fe554b95820"",""challenge_id"":""""}"
255c7213-4fea-4693-a125-5d9702fa903b,2026-05-25T13:42:02.565Z,matching,matching-20260525134105742-d81d5d,silent,ko-0173,1,2390,27,250,277,korean,english,"{""selected_id"":""ko-0173"",""board_id"":""38cce6e4-608f-4211-b8a0-1fe554b95820"",""challenge_id"":""""}"
d981b240-b677-4e1f-b243-6ae33dd21da1,2026-05-25T13:42:07.184Z,matching,matching-20260525134105742-d81d5d,silent,ko-0402,1,4020,21,273,294,korean,english,"{""selected_id"":""ko-0402"",""board_id"":""45141430-25da-4a60-8843-b9ffe43d2f7b"",""challenge_id"":""""}"
73530099-dd81-4026-b3c5-b0187bfde8e8,2026-05-25T13:42:14.604Z,matching,matching-20260525134105742-d81d5d,silent,ko-0376,1,6751,11,250,261,korean,english,"{""selected_id"":""ko-0376"",""board_id"":""45141430-25da-4a60-8843-b9ffe43d2f7b"",""challenge_id"":""""}"
4504b9e7-c601-4936-bbd2-738718cf8284,2026-05-25T13:42:20.850Z,matching,matching-20260525134105742-d81d5d,silent,ko-0008,1,5021,17,284,301,korean,english,"{""selected_id"":""ko-0008"",""board_id"":""45141430-25da-4a60-8843-b9ffe43d2f7b"",""challenge_id"":""""}"
ef6e20af-689b-469c-b6a3-6ceaf2464a89,2026-05-25T13:42:26.762Z,matching,matching-20260525134105742-d81d5d,silent,ko-0394,1,1,34,230,264,korean,english,"{""selected_id"":""ko-0394"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""""}"
9f027bbb-263a-43d0-9335-a8de27f70f28,2026-05-25T13:42:37.548Z,matching,matching-20260525134105742-d81d5d,normal,ko-0357,1,9069,6,250,256,korean,english,"{""selected_id"":""ko-0357"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""""}"
89acae8f-9d5e-4083-8d88-3f84de100263,2026-05-25T13:43:08.185Z,matching,matching-20260525134105742-d81d5d,writing,ko-0244,0,30373,-20,275,255,translation,typed_korean,"{""selected_id"":"""",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""3051bd53-d1f6-4ee6-8c15-7d014efc1740""}"
58e233c2-2606-4271-8019-efaf2eecdb91,2026-05-25T13:43:27.434Z,matching,matching-20260525134105742-d81d5d,writing,ko-0090,1,18376,6,250,256,sound,typed_korean,"{""selected_id"":""오후"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""3051bd53-d1f6-4ee6-8c15-7d014efc1740""}"
06294350-f51e-4528-a757-fec0f3bc762c,2026-05-25T13:43:49.698Z,matching,matching-20260525134105742-d81d5d,writing,ko-0318,0,21923,-20,250,230,sound,typed_korean,"{""selected_id"":""드로하다"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""3051bd53-d1f6-4ee6-8c15-7d014efc1740""}"
13c8643e-7a61-48c2-92cf-98e471cc11d3,2026-05-25T13:43:59.205Z,matching,matching-20260525134105742-d81d5d,writing,ko-0128,1,8636,6,250,256,sound,typed_korean,"{""selected_id"":""비싸다"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""3051bd53-d1f6-4ee6-8c15-7d014efc1740""}"
a388c395-1e46-408f-a6eb-0d8482472cd2,2026-05-25T13:44:23.039Z,matching,matching-20260525134105742-d81d5d,writing,ko-0138,0,23495,-20,276,256,translation,typed_korean,"{""selected_id"":""무거워"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""3051bd53-d1f6-4ee6-8c15-7d014efc1740""}"
a9d7e383-ee74-46d8-88e6-9add1adaa900,2026-05-25T13:44:39.260Z,matching,matching-20260525134105742-d81d5d,normal,ko-0489,0,12738,-20,240,220,korean,english,"{""selected_id"":""ko-0095"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""""}"
f516265e-8771-4d36-a3b7-0599eb4edad4,2026-05-25T13:44:48.013Z,matching,matching-20260525134105742-d81d5d,normal,ko-0489,1,2035,28,220,248,korean,english,"{""selected_id"":""ko-0489"",""board_id"":""0323dc7d-c17f-4d1e-b19b-bd0f1e1aa80e"",""challenge_id"":""""}"
b499b4bf-ee26-4b78-9466-50e0cf9c056e,2026-05-25T13:44:51.575Z,matching,matching-20260525134105742-d81d5d,normal,ko-0095,1,2741,25,250,275,korean,english,"{""selected_id"":""ko-0095"",""board_id"":""5e6a35c0-696f-4118-97bc-f0261c181238"",""challenge_id"":""""}"
c4be8bd8-59d5-452f-82b4-33ba05dea97e,2026-05-25T13:44:55.797Z,matching,matching-20260525134105742-d81d5d,normal,ko-0294,1,3473,23,250,273,korean,english,"{""selected_id"":""ko-0294"",""board_id"":""5e6a35c0-696f-4118-97bc-f0261c181238"",""challenge_id"":""""}"
74641e82-c581-46f1-9952-242f170b9a4f,2026-05-25T13:45:01.975Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0051,0,2433,-20,272,252,english,korean,"{""selected_id"":""ko-0117"",""board_id"":""5e6a35c0-696f-4118-97bc-f0261c181238"",""challenge_id"":""""}"
95713f30-f70a-42f0-bbd1-d2fb7391ffc5,2026-05-25T13:45:06.250Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0051,1,3157,24,252,276,english,korean,"{""selected_id"":""ko-0051"",""board_id"":""5e6a35c0-696f-4118-97bc-f0261c181238"",""challenge_id"":""""}"
99d808db-f6f7-4725-84ea-6ea5da2055be,2026-05-25T13:45:09.229Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0339,1,2235,27,250,277,english,korean,"{""selected_id"":""ko-0339"",""board_id"":""7d13c246-1843-4b78-8b24-92f7cca97b5d"",""challenge_id"":""""}"
cd34221a-7d65-4810-a2bf-6587d86c992e,2026-05-25T13:45:11.564Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0117,1,1803,29,250,279,english,korean,"{""selected_id"":""ko-0117"",""board_id"":""7d13c246-1843-4b78-8b24-92f7cca97b5d"",""challenge_id"":""""}"
b265d417-7f47-460e-8f60-2d47b8d6102c,2026-05-25T13:45:17.819Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0169,1,1,34,250,284,english,korean,"{""selected_id"":""ko-0169"",""board_id"":""7d13c246-1843-4b78-8b24-92f7cca97b5d"",""challenge_id"":""""}"
db2f322a-89c0-48fd-a992-d2cf2839c695,2026-05-25T13:45:19.782Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0054,0,1309,-20,250,230,english,korean,"{""selected_id"":""ko-0275"",""board_id"":""63bf3ba4-fed0-4263-8829-6a6c41968491"",""challenge_id"":""""}"
ba62a6a8-5d33-40b5-9ab5-75deda055c68,2026-05-25T13:45:23.219Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0054,1,2609,26,230,256,english,korean,"{""selected_id"":""ko-0054"",""board_id"":""63bf3ba4-fed0-4263-8829-6a6c41968491"",""challenge_id"":""""}"
255f136b-a28a-407d-a367-27dadb522454,2026-05-25T13:45:32.541Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0213,1,8908,6,250,256,english,korean,"{""selected_id"":""ko-0213"",""board_id"":""63bf3ba4-fed0-4263-8829-6a6c41968491"",""challenge_id"":""""}"
48c04590-04c2-414e-aeff-8e77635a5de8,2026-05-25T13:45:44.405Z,matching,matching-20260525134105742-d81d5d,normal,ko-0450,1,10362,6,250,256,korean,english,"{""selected_id"":""ko-0450"",""board_id"":""63bf3ba4-fed0-4263-8829-6a6c41968491"",""challenge_id"":""""}"
888df467-a8de-40a7-9048-1ba62340942c,2026-05-25T13:45:51.152Z,matching,matching-20260525134105742-d81d5d,sound,ko-0208,1,4625,18,250,268,sound,korean,"{""selected_id"":""ko-0208"",""board_id"":""c7b7b758-fa73-4480-87cd-e58aa56d988d"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
6f43187d-25cc-4387-a512-7aa3b7988c6c,2026-05-25T13:45:57.548Z,matching,matching-20260525134105742-d81d5d,sound,ko-0034,1,5775,14,271,285,sound,korean,"{""selected_id"":""ko-0034"",""board_id"":""c7b7b758-fa73-4480-87cd-e58aa56d988d"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
79aa5a1d-8cff-4b19-83ff-ae048d542de8,2026-05-25T13:46:00.616Z,matching,matching-20260525134105742-d81d5d,sound,ko-0113,1,2532,26,278,304,sound,korean,"{""selected_id"":""ko-0113"",""board_id"":""c7b7b758-fa73-4480-87cd-e58aa56d988d"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
d1a8f8d9-5522-420e-b1a1-4fe0e0482e7c,2026-05-25T13:46:03.048Z,matching,matching-20260525134105742-d81d5d,sound,ko-0380,1,1770,29,250,279,sound,korean,"{""selected_id"":""ko-0380"",""board_id"":""be2c21a8-4d1e-4196-bc23-d6901f9cc6dd"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
1d6bb3d6-67ef-4706-b567-49de8b94869a,2026-05-25T13:46:07.947Z,matching,matching-20260525134105742-d81d5d,sound,ko-0275,0,1,-20,250,230,sound,korean,"{""selected_id"":""ko-0354"",""board_id"":""be2c21a8-4d1e-4196-bc23-d6901f9cc6dd"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
532670e6-ae1f-4d46-a7d3-9cdd291a37e2,2026-05-25T13:46:09.334Z,matching,matching-20260525134105742-d81d5d,sound,ko-0275,1,1,34,230,264,sound,korean,"{""selected_id"":""ko-0275"",""board_id"":""be2c21a8-4d1e-4196-bc23-d6901f9cc6dd"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
84bef6c1-99df-4300-894b-43df4c42b3cb,2026-05-25T13:46:15.065Z,matching,matching-20260525134105742-d81d5d,sound,ko-0354,1,5021,17,250,267,sound,korean,"{""selected_id"":""ko-0354"",""board_id"":""be2c21a8-4d1e-4196-bc23-d6901f9cc6dd"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
369eb3c3-34b0-497a-afa5-5f79a602ee1a,2026-05-25T13:46:17.913Z,matching,matching-20260525134105742-d81d5d,sound,ko-0054,1,2378,27,256,283,sound,korean,"{""selected_id"":""ko-0054"",""board_id"":""6a2915e0-8a7b-4b64-97d9-4f43fd2d4a9c"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
58b93e02-5fc9-428d-bf99-056c291eb34a,2026-05-25T13:46:21.898Z,matching,matching-20260525134105742-d81d5d,sound,ko-0077,1,3368,23,250,273,sound,korean,"{""selected_id"":""ko-0077"",""board_id"":""6a2915e0-8a7b-4b64-97d9-4f43fd2d4a9c"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
a7ba97fe-7f89-481d-acbf-86bf823b5234,2026-05-25T13:46:25.803Z,matching,matching-20260525134105742-d81d5d,sound,ko-0159,1,3227,23,256,279,sound,korean,"{""selected_id"":""ko-0159"",""board_id"":""6a2915e0-8a7b-4b64-97d9-4f43fd2d4a9c"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
6dc69641-0e49-4ddf-b5d5-972d6dcf4575,2026-05-25T13:46:33.948Z,matching,matching-20260525134105742-d81d5d,sound,ko-0422,1,7685,7,268,275,sound,korean,"{""selected_id"":""ko-0422"",""board_id"":""0aab7589-669c-400c-9444-a1f79d27700f"",""challenge_id"":""676c3c2b-b1fa-4f3c-a33f-7d44dab8c5ef""}"
19761902-fd45-46b2-b5c2-b9f14c0155b7,2026-05-25T13:46:37.825Z,matching,matching-20260525134105742-d81d5d,normal,ko-0476,1,2728,25,250,275,korean,english,"{""selected_id"":""ko-0476"",""board_id"":""0aab7589-669c-400c-9444-a1f79d27700f"",""challenge_id"":""""}"
9dee5dd0-b6f1-4135-8579-e3b327d6e6ad,2026-05-25T13:46:43.330Z,matching,matching-20260525134105742-d81d5d,normal,ko-0360,1,4071,20,250,270,korean,english,"{""selected_id"":""ko-0360"",""board_id"":""0aab7589-669c-400c-9444-a1f79d27700f"",""challenge_id"":""""}"
a9ca1ece-c6fd-48c1-a21e-8eade522a111,2026-05-25T13:46:57.450Z,matching,matching-20260525134105742-d81d5d,normal,ko-0405,0,0,-20,250,230,korean,english,"{""selected_id"":""ko-0311"",""board_id"":""dcf7772b-1fd7-4897-9b8a-a5107c1f44ab"",""challenge_id"":""""}"
d9c056bc-c774-4085-ac61-b37d604218b3,2026-05-25T13:47:05.452Z,matching,matching-20260525134105742-d81d5d,normal,ko-0405,0,1,-20,230,210,korean,english,"{""selected_id"":""ko-0407"",""board_id"":""dcf7772b-1fd7-4897-9b8a-a5107c1f44ab"",""challenge_id"":""""}"
bdd46a8a-b40b-46c6-a856-159a4bbee52b,2026-05-25T13:47:08.931Z,matching,matching-20260525134105742-d81d5d,normal,ko-0405,0,1,-20,210,190,korean,english,"{""selected_id"":""ko-0365"",""board_id"":""dcf7772b-1fd7-4897-9b8a-a5107c1f44ab"",""challenge_id"":""""}"
c8565213-c54e-4162-b661-b83155114bbb,2026-05-25T13:47:25.484Z,matching,matching-20260525134105742-d81d5d,normal,ko-0405,1,1,34,190,224,korean,english,"{""selected_id"":""ko-0405"",""board_id"":""dcf7772b-1fd7-4897-9b8a-a5107c1f44ab"",""challenge_id"":""""}"
d0eb0497-905a-4a55-959b-72346f144a87,2026-05-25T13:47:28.582Z,matching,matching-20260525134105742-d81d5d,normal,ko-0190,1,1443,30,250,280,korean,english,"{""selected_id"":""ko-0190"",""board_id"":""dcf7772b-1fd7-4897-9b8a-a5107c1f44ab"",""challenge_id"":""""}"
398a92ae-8288-4ee4-aede-b0c4af950b18,2026-05-25T13:47:34.218Z,matching,matching-20260525134105742-d81d5d,sound,ko-0243,1,4537,19,250,269,sound,korean,"{""selected_id"":""ko-0243"",""board_id"":""dcf7772b-1fd7-4897-9b8a-a5107c1f44ab"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
c4ba54bf-532d-4599-a9c8-399e2344c0c4,2026-05-25T13:47:40.563Z,matching,matching-20260525134105742-d81d5d,sound,ko-0365,1,5656,15,250,265,sound,korean,"{""selected_id"":""ko-0365"",""board_id"":""6750f6c7-24bd-4b16-97d1-1dce2463fa99"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
2f2c13f7-eb6c-4149-bca7-6207d23ee93d,2026-05-25T13:47:46.637Z,matching,matching-20260525134105742-d81d5d,sound,ko-0311,1,4504,19,250,269,sound,korean,"{""selected_id"":""ko-0311"",""board_id"":""6750f6c7-24bd-4b16-97d1-1dce2463fa99"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
94be5c38-ee6e-4075-9cd2-02fa3736b59b,2026-05-25T13:47:52.248Z,matching,matching-20260525134105742-d81d5d,sound,ko-0210,1,4854,18,250,268,sound,korean,"{""selected_id"":""ko-0210"",""board_id"":""6750f6c7-24bd-4b16-97d1-1dce2463fa99"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
cfa55182-2d71-4f78-830d-2ab3edb59518,2026-05-25T13:47:55.696Z,matching,matching-20260525134105742-d81d5d,sound,ko-0407,1,2764,25,250,275,sound,korean,"{""selected_id"":""ko-0407"",""board_id"":""ae3a5a15-2333-4a44-9d67-928720981f64"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
fee4707e-f615-4c43-943d-39c6e76ac403,2026-05-25T13:47:59.784Z,matching,matching-20260525134105742-d81d5d,sound,ko-0260,1,3569,22,250,272,sound,korean,"{""selected_id"":""ko-0260"",""board_id"":""ae3a5a15-2333-4a44-9d67-928720981f64"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
9e7a3455-1861-4978-b78c-a68a9c8e6196,2026-05-25T13:48:04.044Z,matching,matching-20260525134105742-d81d5d,sound,ko-0339,1,1,34,277,311,sound,korean,"{""selected_id"":""ko-0339"",""board_id"":""ae3a5a15-2333-4a44-9d67-928720981f64"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
40d11688-c8e0-419e-bfa7-59c0f15c4c9c,2026-05-25T13:48:10.561Z,matching,matching-20260525134105742-d81d5d,sound,ko-0249,1,5978,13,284,297,sound,korean,"{""selected_id"":""ko-0249"",""board_id"":""2f31638d-6efd-44e3-9939-7bcec6b67ae8"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
