event_id,created_at,game_id,session_id,id,result,response_ms,prompt_language,answer_language,metadata_json
918e56a1-5f24-4c3a-9a5d-dc597982e6b1,2026-05-25T13:50:43.549Z,matching,matching-20260525134105742-d81d5d,ko-0079,correct,3064,korean,english,"{""selected_id"":""ko-0079"",""board_id"":""184cf61f-11d9-42a6-a042-7f287f3e1b9f"",""challenge_id"":""""}"
c8645908-1075-4575-97ac-3ac6d8ea5402,2026-05-25T13:50:47.677Z,matching,matching-20260525134105742-d81d5d,ko-0284,correct,3569,korean,english,"{""selected_id"":""ko-0284"",""board_id"":""184cf61f-11d9-42a6-a042-7f287f3e1b9f"",""challenge_id"":""""}"
b79571f5-ad5d-4cea-aeba-eae74303f328,2026-05-25T13:50:53.005Z,matching,matching-20260525134105742-d81d5d,ko-0254,correct,4693,korean,english,"{""selected_id"":""ko-0254"",""board_id"":""184cf61f-11d9-42a6-a042-7f287f3e1b9f"",""challenge_id"":""""}"
33eb1168-42b3-4e8d-b768-44413cf45e88,2026-05-25T13:52:30.045Z,matching,matching-20260525134105742-d81d5d,ko-0193,correct,96778,translation,typed_korean,"{""selected_id"":""카페"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""55e57a13-6ca2-46c5-b595-c9c334719207""}"
6fcda056-3b00-4041-84a0-5c9c92a1040a,2026-05-25T13:53:12.016Z,matching,matching-20260525134105742-d81d5d,ko-0312,wrong,41628,sound,typed_korean,"{""selected_id"":""우정하다"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
5557e718-f32c-45de-bd0e-f75e548dadc1,2026-05-25T13:53:37.128Z,matching,matching-20260525134105742-d81d5d,ko-0102,wrong,24233,sound,typed_korean,"{""selected_id"":""들"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
3447f20f-fbb3-4d15-98ae-a30410a51cf4,2026-05-25T13:54:09.483Z,matching,matching-20260525134105742-d81d5d,ko-0332,correct,31487,sound,typed_korean,"{""selected_id"":""따뜻하다"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
11db24ce-aba4-4ed9-9ec4-7ef7ec76383d,2026-05-25T13:54:32.347Z,matching,matching-20260525134105742-d81d5d,ko-0004,correct,22527,sound,typed_korean,"{""selected_id"":""당신"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
ae102ae5-a44f-44de-aa94-2c2993e07394,2026-05-25T14:13:51.494Z,matching,matching-20260525141337079-f9847d,ko-0140,correct,5051,korean,english,"{""selected_id"":""ko-0140"",""board_id"":""b8e2b11f-347a-4a80-a7d8-5c36f929852e"",""challenge_id"":""""}"
59fcb56b-4b2e-42ab-a6e1-407df967f296,2026-05-25T14:13:55.112Z,matching,matching-20260525141337079-f9847d,ko-0173,correct,2942,korean,english,"{""selected_id"":""ko-0173"",""board_id"":""b8e2b11f-347a-4a80-a7d8-5c36f929852e"",""challenge_id"":""""}"
b23dcc37-35cb-4374-a769-f0ff4bc05636,2026-05-25T14:14:02.560Z,matching,matching-20260525141337079-f9847d,ko-0210,correct,6926,korean,english,"{""selected_id"":""ko-0210"",""board_id"":""b8e2b11f-347a-4a80-a7d8-5c36f929852e"",""challenge_id"":""""}"
e4fe71fd-d72d-4337-9aca-6f22f86e554a,2026-05-25T14:14:10.962Z,matching,matching-20260525141337079-f9847d,ko-0420,correct,7315,korean,english,"{""selected_id"":""ko-0420"",""board_id"":""af939fbd-d6e3-4f7f-9a33-828b62ab228b"",""challenge_id"":""""}"
6358b7fe-949f-41df-b478-b1a239ac5999,2026-05-25T14:14:15.560Z,matching,matching-20260525141337079-f9847d,ko-0166,correct,3447,korean,english,"{""selected_id"":""ko-0166"",""board_id"":""af939fbd-d6e3-4f7f-9a33-828b62ab228b"",""challenge_id"":""""}"
5dd1a318-a35f-4388-8949-d0b40a4f5fe7,2026-05-25T14:14:21.662Z,matching,matching-20260525141337079-f9847d,ko-0409,correct,4895,korean,english,"{""selected_id"":""ko-0409"",""board_id"":""af939fbd-d6e3-4f7f-9a33-828b62ab228b"",""challenge_id"":""""}"
1aff80ec-3034-433f-882b-81e9266066df,2026-05-25T14:14:27.566Z,matching,matching-20260525141337079-f9847d,ko-0243,wrong,5173,korean,english,"{""selected_id"":""ko-0068"",""board_id"":""58f7412e-a943-4ef6-bfbf-b283b56c335f"",""challenge_id"":""""}"
b787b2a7-7bda-4eb3-925b-2410b35565f0,2026-05-25T14:14:36.129Z,matching,matching-20260525141337079-f9847d,ko-0068,correct,1238,korean,english,"{""selected_id"":""ko-0068"",""board_id"":""58f7412e-a943-4ef6-bfbf-b283b56c335f"",""challenge_id"":""""}"
bf6b57b8-4a50-4f33-92c4-a08071a6fd83,2026-05-25T14:14:39.108Z,matching,matching-20260525141337079-f9847d,ko-0222,correct,2436,korean,english,"{""selected_id"":""ko-0222"",""board_id"":""58f7412e-a943-4ef6-bfbf-b283b56c335f"",""challenge_id"":""""}"
dd4c0ec1-b6f1-45d1-8684-cda62f1da55b,2026-05-25T14:14:42.700Z,matching,matching-20260525141337079-f9847d,ko-0406,correct,3039,sound,korean,"{""selected_id"":""ko-0406"",""board_id"":""1d9c2f86-3867-4f6d-a08d-fd4848755598"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
6451dc05-5def-4097-8d9c-628daa9d9435,2026-05-25T14:14:47.142Z,matching,matching-20260525141337079-f9847d,ko-0396,correct,3888,sound,korean,"{""selected_id"":""ko-0396"",""board_id"":""1d9c2f86-3867-4f6d-a08d-fd4848755598"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
7325eb00-46dc-43fd-aec9-c2b330097008,2026-05-25T14:14:50.721Z,matching,matching-20260525141337079-f9847d,ko-0049,correct,2887,sound,korean,"{""selected_id"":""ko-0049"",""board_id"":""1d9c2f86-3867-4f6d-a08d-fd4848755598"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
77daac85-4f5a-4c9e-8c2a-7fce202d4231,2026-05-25T14:14:53.989Z,matching,matching-20260525141337079-f9847d,ko-0314,correct,2363,sound,korean,"{""selected_id"":""ko-0314"",""board_id"":""4dbf78f1-ca7c-44f3-9385-7a42db5c973c"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
dcb8d393-96ff-4ffb-9309-656c48857ad2,2026-05-25T14:14:57.395Z,matching,matching-20260525141337079-f9847d,ko-0242,correct,2847,sound,korean,"{""selected_id"":""ko-0242"",""board_id"":""4dbf78f1-ca7c-44f3-9385-7a42db5c973c"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
4a6e92da-dd6d-4a5e-96e8-593af4aa34dd,2026-05-25T14:15:00.046Z,matching,matching-20260525141337079-f9847d,ko-0226,correct,2244,sound,korean,"{""selected_id"":""ko-0226"",""board_id"":""4dbf78f1-ca7c-44f3-9385-7a42db5c973c"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
40d732ea-c8c2-4082-ab0b-78f78b08b580,2026-05-25T14:15:02.846Z,matching,matching-20260525141337079-f9847d,ko-0322,correct,2032,sound,korean,"{""selected_id"":""ko-0322"",""board_id"":""631bc992-c77b-4e21-bf90-5df537a919db"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
7fd41287-3a9a-4096-8419-74555449d517,2026-05-25T14:15:06.227Z,matching,matching-20260525141337079-f9847d,ko-0027,correct,2739,sound,korean,"{""selected_id"":""ko-0027"",""board_id"":""631bc992-c77b-4e21-bf90-5df537a919db"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
b2352454-a805-4b02-b97e-097ec71c6846,2026-05-25T14:15:10.411Z,matching,matching-20260525141337079-f9847d,ko-0323,correct,3621,sound,korean,"{""selected_id"":""ko-0323"",""board_id"":""631bc992-c77b-4e21-bf90-5df537a919db"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
20fa461e-c24e-43f8-8d1a-73e202a5d803,2026-05-25T14:15:15.004Z,matching,matching-20260525141337079-f9847d,ko-0074,correct,4078,sound,korean,"{""selected_id"":""ko-0074"",""board_id"":""0a89c4f9-ecba-4b47-95a9-0098bad427e2"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
b1a731a5-6a8f-4a4f-8901-fdaf834ca19b,2026-05-25T14:15:21.258Z,matching,matching-20260525141337079-f9847d,ko-0235,correct,5569,sound,korean,"{""selected_id"":""ko-0235"",""board_id"":""0a89c4f9-ecba-4b47-95a9-0098bad427e2"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
70c215c5-1527-4ddb-aaab-90d16d22969a,2026-05-25T14:15:27.211Z,matching,matching-20260525141337079-f9847d,ko-0490,correct,5238,korean,english,"{""selected_id"":""ko-0490"",""board_id"":""0a89c4f9-ecba-4b47-95a9-0098bad427e2"",""challenge_id"":""""}"
0390d874-5032-45a1-a8ec-3f96ea94811f,2026-05-25T14:15:31.056Z,matching,matching-20260525141337079-f9847d,ko-0403,correct,2934,korean,english,"{""selected_id"":""ko-0403"",""board_id"":""4d48f2a3-80ef-4e62-852d-b09c8de6e77a"",""challenge_id"":""""}"
9cc2ceb2-0bc2-4c59-af13-e19e0d675391,2026-05-25T14:15:38.457Z,matching,matching-20260525141337079-f9847d,ko-0256,wrong,6887,korean,english,"{""selected_id"":""ko-0381"",""board_id"":""4d48f2a3-80ef-4e62-852d-b09c8de6e77a"",""challenge_id"":""""}"
e71599ae-7973-4e9f-958f-2cbaeaa1050c,2026-05-25T14:15:47.189Z,matching,matching-20260525141337079-f9847d,ko-0118,correct,4915,korean,english,"{""selected_id"":""ko-0118"",""board_id"":""4d48f2a3-80ef-4e62-852d-b09c8de6e77a"",""challenge_id"":""""}"
e3e676fc-be98-47a9-8c0f-0ed38da1cffe,2026-05-25T14:15:58.245Z,matching,matching-20260525141337079-f9847d,ko-0229,correct,10465,korean,english,"{""selected_id"":""ko-0229"",""board_id"":""c3c79907-5f83-4fae-888a-60e7c5d464e6"",""challenge_id"":""""}"
e5e33b54-f01f-4033-946f-c29c1fb34ea7,2026-05-25T14:16:00.653Z,matching,matching-20260525141337079-f9847d,ko-0042,correct,1748,korean,english,"{""selected_id"":""ko-0042"",""board_id"":""c3c79907-5f83-4fae-888a-60e7c5d464e6"",""challenge_id"":""""}"
841c65e8-e9ad-49d4-9d91-b5e6f41558e2,2026-05-25T14:16:02.932Z,matching,matching-20260525141337079-f9847d,ko-0108,correct,1794,korean,english,"{""selected_id"":""ko-0108"",""board_id"":""c3c79907-5f83-4fae-888a-60e7c5d464e6"",""challenge_id"":""""}"
10e3b100-5ae1-4b30-bc43-da466763ff80,2026-05-25T14:16:19.972Z,matching,matching-20260525141337079-f9847d,ko-0026,wrong,16780,translation,typed_korean,"{""selected_id"":""여자"",""board_id"":""3037028d-0e40-419c-b13e-31d72aac9046"",""challenge_id"":""a84e63cc-a03d-4b3d-ae8b-5bd2cabc30f2""}"
c85523ea-0d90-4d56-80be-fe590fd51aca,2026-05-25T14:17:06.473Z,matching,matching-20260525141337079-f9847d,ko-0183,wrong,37220,translation,typed_korean,"{""selected_id"":""맛업다"",""board_id"":""3037028d-0e40-419c-b13e-31d72aac9046"",""challenge_id"":""a84e63cc-a03d-4b3d-ae8b-5bd2cabc30f2""}"
e8d9a58c-9ed3-4017-aae4-c1f750685eb8,2026-05-25T14:17:28.415Z,matching,matching-20260525141337079-f9847d,ko-0384,wrong,4238,translation,typed_korean,"{""selected_id"":"""",""board_id"":""3037028d-0e40-419c-b13e-31d72aac9046"",""challenge_id"":""a84e63cc-a03d-4b3d-ae8b-5bd2cabc30f2""}"
9a2e257b-fa5e-4050-9b3a-cb9d74a15e3e,2026-05-25T14:25:08.276Z,matching,matching-20260525142305535-2296d4,ko-0475,correct,2615,korean,english,"{""selected_id"":""ko-0475"",""board_id"":""ed8244ca-a3ec-4b9e-9140-be007f1b49e9"",""challenge_id"":""""}"
c9ebb710-0e49-4a8b-b680-2d77064498ce,2026-05-25T14:25:10.787Z,matching,matching-20260525142305535-2296d4,ko-0436,correct,1942,korean,english,"{""selected_id"":""ko-0436"",""board_id"":""ed8244ca-a3ec-4b9e-9140-be007f1b49e9"",""challenge_id"":""""}"
c2560d29-aed2-4404-aa52-78397acbd891,2026-05-25T14:25:13.537Z,matching,matching-20260525142305535-2296d4,ko-0268,correct,2262,korean,english,"{""selected_id"":""ko-0268"",""board_id"":""ed8244ca-a3ec-4b9e-9140-be007f1b49e9"",""challenge_id"":""""}"
2cb4667f-ecc1-48f7-b072-a4f69a66dabb,2026-05-25T14:25:16.310Z,matching,matching-20260525142305535-2296d4,ko-0222,correct,2154,korean,english,"{""selected_id"":""ko-0222"",""board_id"":""7e3480a9-824d-418b-9107-5484b5cdf0b3"",""challenge_id"":""""}"
3f3e9ec0-6c39-467f-b793-cf830fbeebe9,2026-05-25T14:25:18.420Z,matching,matching-20260525142305535-2296d4,ko-0159,correct,1804,korean,english,"{""selected_id"":""ko-0159"",""board_id"":""7e3480a9-824d-418b-9107-5484b5cdf0b3"",""challenge_id"":""""}"
1691c207-e02a-440c-a381-1271a3bf5331,2026-05-25T14:25:22.381Z,matching,matching-20260525142305535-2296d4,ko-0241,correct,3635,korean,english,"{""selected_id"":""ko-0241"",""board_id"":""7e3480a9-824d-418b-9107-5484b5cdf0b3"",""challenge_id"":""""}"
d17a2689-665a-40a0-b357-8e2662ccb737,2026-05-25T14:25:26.987Z,matching,matching-20260525142305535-2296d4,ko-0202,correct,3354,korean,english,"{""selected_id"":""ko-0202"",""board_id"":""13d8c692-13c1-45ed-86a5-bb3b267c3b78"",""challenge_id"":""""}"
77cf936d-cd8f-432d-aaab-d6bd3d692bbd,2026-05-25T14:25:31.855Z,matching,matching-20260525142305535-2296d4,ko-0299,correct,4244,korean,english,"{""selected_id"":""ko-0299"",""board_id"":""13d8c692-13c1-45ed-86a5-bb3b267c3b78"",""challenge_id"":""""}"
79904ade-d6c6-4539-8dbe-75e684eeca92,2026-05-25T14:25:34.072Z,matching,matching-20260525142305535-2296d4,ko-0006,correct,1715,korean,english,"{""selected_id"":""ko-0006"",""board_id"":""13d8c692-13c1-45ed-86a5-bb3b267c3b78"",""challenge_id"":""""}"
5e62c998-7c76-4346-bb64-b634176aa9c8,2026-05-25T14:25:37.472Z,matching,matching-20260525142305535-2296d4,ko-0048,correct,2263,korean,english,"{""selected_id"":""ko-0048"",""board_id"":""c0278827-9132-47bd-ac36-7595b9716ed6"",""challenge_id"":""""}"
4943c98a-7c74-4831-a27f-0fe6b553fcaf,2026-05-25T14:25:39.939Z,matching,matching-20260525142305535-2296d4,ko-0253,correct,2153,korean,english,"{""selected_id"":""ko-0253"",""board_id"":""c0278827-9132-47bd-ac36-7595b9716ed6"",""challenge_id"":""""}"
7751948b-9568-4b37-bf34-ffa796dcba05,2026-05-25T14:25:45.161Z,matching,matching-20260525142305535-2296d4,ko-0483,wrong,4921,korean,english,"{""selected_id"":""ko-0457"",""board_id"":""c0278827-9132-47bd-ac36-7595b9716ed6"",""challenge_id"":""""}"
afd3829d-b196-4e78-810d-7bbf8a05472a,2026-05-25T14:26:00.311Z,matching,matching-20260525142305535-2296d4,ko-0457,correct,9002,korean,english,"{""selected_id"":""ko-0457"",""board_id"":""90bea90c-1688-4283-af95-73c4e21c1406"",""challenge_id"":""""}"
c6dd2e32-822c-46a3-a11b-523d33a137bf,2026-05-25T14:26:07.839Z,matching,matching-20260525142305535-2296d4,ko-0485,wrong,6508,korean,english,"{""selected_id"":""ko-0308"",""board_id"":""90bea90c-1688-4283-af95-73c4e21c1406"",""challenge_id"":""""}"
3d8ad601-a7d3-4097-8db5-ee6935db4b97,2026-05-25T14:26:17.064Z,matching,matching-20260525142305535-2296d4,ko-0308,correct,2900,korean,english,"{""selected_id"":""ko-0308"",""board_id"":""90bea90c-1688-4283-af95-73c4e21c1406"",""challenge_id"":""""}"
3a562a2e-f091-4779-9414-92c666393636,2026-05-25T14:26:19.677Z,matching,matching-20260525142305535-2296d4,ko-0280,correct,2019,korean,english,"{""selected_id"":""ko-0280"",""board_id"":""52d8f360-6f1e-410b-a9fe-67b2dc167d8f"",""challenge_id"":""""}"
f0f7d636-8820-4d9a-ab0e-24a4d67a8018,2026-05-25T14:26:23.816Z,matching,matching-20260525142305535-2296d4,ko-0214,correct,3536,korean,english,"{""selected_id"":""ko-0214"",""board_id"":""52d8f360-6f1e-410b-a9fe-67b2dc167d8f"",""challenge_id"":""""}"
01eefe20-b954-4068-a382-a0a0ad78dfc1,2026-05-25T14:26:28.038Z,matching,matching-20260525142305535-2296d4,ko-0283,correct,2854,korean,english,"{""selected_id"":""ko-0283"",""board_id"":""52d8f360-6f1e-410b-a9fe-67b2dc167d8f"",""challenge_id"":""""}"
e03c99bc-d1fe-49e8-b5e4-cbcd029e2a1d,2026-05-25T14:26:41.206Z,matching,matching-20260525142305535-2296d4,ko-0428,correct,12702,english,korean,"{""selected_id"":""ko-0428"",""board_id"":""0ada2e31-6373-4e26-8412-184c3fb506bd"",""challenge_id"":""""}"
84f974a0-2ea6-4666-93bb-839608033fae,2026-05-25T14:26:44.220Z,matching,matching-20260525142305535-2296d4,ko-0120,correct,2070,english,korean,"{""selected_id"":""ko-0120"",""board_id"":""0ada2e31-6373-4e26-8412-184c3fb506bd"",""challenge_id"":""""}"
5ddbbd39-7c50-40de-9d70-d9a41e6b870f,2026-05-25T14:26:47.452Z,matching,matching-20260525142305535-2296d4,ko-0231,correct,2207,english,korean,"{""selected_id"":""ko-0231"",""board_id"":""0ada2e31-6373-4e26-8412-184c3fb506bd"",""challenge_id"":""""}"
e4604866-9645-46a1-a4f1-3e86d66a8524,2026-05-25T14:26:55.238Z,matching,matching-20260525142305535-2296d4,ko-0459,correct,7295,english,korean,"{""selected_id"":""ko-0459"",""board_id"":""3e3528df-debd-4f01-928f-5f3fc96f2dbe"",""challenge_id"":""""}"
ba9c8d15-90e7-40b7-b3d2-af34e867ab42,2026-05-25T14:27:05.497Z,matching,matching-20260525142305535-2296d4,ko-0022,correct,9674,english,korean,"{""selected_id"":""ko-0022"",""board_id"":""3e3528df-debd-4f01-928f-5f3fc96f2dbe"",""challenge_id"":""""}"
fab61963-02c8-4135-be03-1b995bafa7bc,2026-05-25T14:27:08.882Z,matching,matching-20260525142305535-2296d4,ko-0158,correct,2577,english,korean,"{""selected_id"":""ko-0158"",""board_id"":""3e3528df-debd-4f01-928f-5f3fc96f2dbe"",""challenge_id"":""""}"
aab692bf-990c-4b81-8ea3-6352cd5ed1f8,2026-05-25T14:27:15.377Z,matching,matching-20260525142305535-2296d4,ko-0166,correct,5756,english,korean,"{""selected_id"":""ko-0166"",""board_id"":""02814489-d05f-40a9-9e1e-48773754ed2e"",""challenge_id"":""""}"
0b9a30d2-1123-41ea-903e-1339df91a796,2026-05-25T14:27:18.287Z,matching,matching-20260525142305535-2296d4,ko-0014,correct,2217,english,korean,"{""selected_id"":""ko-0014"",""board_id"":""02814489-d05f-40a9-9e1e-48773754ed2e"",""challenge_id"":""""}"
2cd49d64-afd3-4cab-b974-a35bf040e132,2026-05-25T14:27:21.386Z,matching,matching-20260525142305535-2296d4,ko-0003,correct,1648,korean,english,"{""selected_id"":""ko-0003"",""board_id"":""02814489-d05f-40a9-9e1e-48773754ed2e"",""challenge_id"":""""}"
33aa0759-7e0c-45dc-847d-40765c0d7595,2026-05-25T14:27:33.808Z,matching,matching-20260525142305535-2296d4,ko-0327,wrong,9207,korean,english,"{""selected_id"":""ko-0072"",""board_id"":""16115151-6450-48bd-8244-b364729f0271"",""challenge_id"":""""}"
4571e4de-6253-406e-b60f-49ddb31de9f9,2026-05-25T14:27:41.464Z,matching,matching-20260525142305535-2296d4,ko-0072,correct,2293,korean,english,"{""selected_id"":""ko-0072"",""board_id"":""16115151-6450-48bd-8244-b364729f0271"",""challenge_id"":""""}"
e7aafa44-029c-43b5-ae9a-f2e975344ce8,2026-05-25T14:27:43.963Z,matching,matching-20260525142305535-2296d4,ko-0163,correct,1981,korean,english,"{""selected_id"":""ko-0163"",""board_id"":""16115151-6450-48bd-8244-b364729f0271"",""challenge_id"":""""}"
44cdb3fd-1837-4de9-bf69-02c0071f083d,2026-05-25T14:27:47.251Z,matching,matching-20260525142305535-2296d4,ko-0496,correct,2756,korean,english,"{""selected_id"":""ko-0496"",""board_id"":""685eb8d6-794d-44b5-9f5e-1d61aa7a4b8a"",""challenge_id"":""""}"
9f93fba5-b5b3-4c3b-9bef-cb19890c551e,2026-05-25T14:27:52.539Z,matching,matching-20260525142305535-2296d4,ko-0431,correct,4805,korean,english,"{""selected_id"":""ko-0431"",""board_id"":""685eb8d6-794d-44b5-9f5e-1d61aa7a4b8a"",""challenge_id"":""""}"
420b1369-0e20-419c-8d1c-6979ac833ff6,2026-05-25T14:28:01.969Z,matching,matching-20260525142305535-2296d4,ko-0126,wrong,8934,korean,english,"{""selected_id"":""ko-0363"",""board_id"":""685eb8d6-794d-44b5-9f5e-1d61aa7a4b8a"",""challenge_id"":""""}"
191624d2-92ce-40c3-b2fc-9fd0fd0eeaae,2026-05-25T14:28:09.029Z,matching,matching-20260525142305535-2296d4,ko-0171,wrong,3619,korean,english,"{""selected_id"":""ko-0363"",""board_id"":""3d634372-e7dd-46b3-b7fd-d6a271dfa2a4"",""challenge_id"":""""}"
71a1c1d2-5099-4e62-a842-ea1c4ef8759d,2026-05-25T14:28:14.528Z,matching,matching-20260525142305535-2296d4,ko-0237,correct,3029,korean,english,"{""selected_id"":""ko-0237"",""board_id"":""3d634372-e7dd-46b3-b7fd-d6a271dfa2a4"",""challenge_id"":""""}"
3add67f0-7b08-4293-9ca4-fb8eefa635b3,2026-05-25T14:28:22.658Z,matching,matching-20260525142305535-2296d4,ko-0471,correct,2352,korean,english,"{""selected_id"":""ko-0471"",""board_id"":""3d634372-e7dd-46b3-b7fd-d6a271dfa2a4"",""challenge_id"":""""}"
c320a890-7f93-46ef-bec2-b6d21ee67bc8,2026-05-25T14:28:27.549Z,matching,matching-20260525142305535-2296d4,ko-0389,correct,2860,sound,korean,"{""selected_id"":""ko-0389"",""board_id"":""fe96429b-279a-4b49-9570-34e5c913111e"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
befb2271-27fa-4529-ab1a-9f36be94e7f9,2026-05-25T14:28:29.880Z,matching,matching-20260525142305535-2296d4,ko-0314,correct,1993,sound,korean,"{""selected_id"":""ko-0314"",""board_id"":""fe96429b-279a-4b49-9570-34e5c913111e"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
da581144-eed4-4111-96ef-c15f623e93ea,2026-05-25T14:28:36.843Z,matching,matching-20260525142305535-2296d4,ko-0377,correct,6629,sound,korean,"{""selected_id"":""ko-0377"",""board_id"":""fe96429b-279a-4b49-9570-34e5c913111e"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
e63d5fca-61bd-464b-8e2f-2eec6cde06b7,2026-05-25T14:28:42.493Z,matching,matching-20260525142305535-2296d4,ko-0027,correct,3196,sound,korean,"{""selected_id"":""ko-0027"",""board_id"":""44a9fe55-798b-408d-aca0-1034d29adc49"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
592c9f82-fd90-42ba-b584-2e525ed49250,2026-05-25T14:28:44.585Z,matching,matching-20260525142305535-2296d4,ko-0329,correct,1598,sound,korean,"{""selected_id"":""ko-0329"",""board_id"":""44a9fe55-798b-408d-aca0-1034d29adc49"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
e54d0bb0-0eb7-40a9-b5ce-a6ebc3d44a66,2026-05-25T14:28:48.859Z,matching,matching-20260525142305535-2296d4,ko-0493,correct,3875,sound,korean,"{""selected_id"":""ko-0493"",""board_id"":""44a9fe55-798b-408d-aca0-1034d29adc49"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
4d4c4b8f-cc1a-4f86-980e-4a98dcfa4a5f,2026-05-25T14:28:51.919Z,matching,matching-20260525142305535-2296d4,ko-0149,correct,2406,sound,korean,"{""selected_id"":""ko-0149"",""board_id"":""d53d7fcc-5537-41aa-bca3-af8b9366e976"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
d0031bae-b377-4f9b-a4f1-1ca730390b47,2026-05-25T14:28:54.535Z,matching,matching-20260525142305535-2296d4,ko-0363,wrong,2280,sound,korean,"{""selected_id"":""ko-0273"",""board_id"":""d53d7fcc-5537-41aa-bca3-af8b9366e976"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
01cd58b5-3feb-4001-be2a-def0ea860e37,2026-05-25T14:29:04.879Z,matching,matching-20260525142305535-2296d4,ko-0488,correct,8824,sound,korean,"{""selected_id"":""ko-0488"",""board_id"":""d53d7fcc-5537-41aa-bca3-af8b9366e976"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
3e96a006-5f06-4fce-9d1d-24800798b733,2026-05-25T14:29:06.704Z,matching,matching-20260525142305535-2296d4,ko-0188,correct,1257,sound,korean,"{""selected_id"":""ko-0188"",""board_id"":""3b5c71b2-021e-45af-9153-59ef1c0f2ce9"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
68b315f7-6d29-4206-91d2-3d067903d41d,2026-05-25T14:29:09.280Z,matching,matching-20260525142305535-2296d4,ko-0273,correct,2283,sound,korean,"{""selected_id"":""ko-0273"",""board_id"":""3b5c71b2-021e-45af-9153-59ef1c0f2ce9"",""challenge_id"":""4036dc9e-1f53-4772-851e-777a03a7132d""}"
658da13d-f9a9-44f4-bdc2-9a4fc5adb524,2026-05-25T14:29:14.244Z,matching,matching-20260525142305535-2296d4,ko-0475,correct,2656,korean,english,"{""selected_id"":""ko-0475"",""board_id"":""3b5c71b2-021e-45af-9153-59ef1c0f2ce9"",""challenge_id"":""""}"
b97e3f48-306b-4bcd-aae8-9e5b4be9bd8f,2026-05-25T14:29:18.276Z,matching,matching-20260525142305535-2296d4,ko-0160,correct,2767,korean,english,"{""selected_id"":""ko-0160"",""board_id"":""9c76d21e-6e8c-42d4-843f-2dec3cf2a4b5"",""challenge_id"":""""}"
4736794b-b54a-4033-9d62-0fec0c97f180,2026-05-25T14:29:20.583Z,matching,matching-20260525142305535-2296d4,ko-0147,correct,1564,korean,english,"{""selected_id"":""ko-0147"",""board_id"":""9c76d21e-6e8c-42d4-843f-2dec3cf2a4b5"",""challenge_id"":""""}"
9260678c-c552-4149-b7e3-c06e25feaa06,2026-05-25T14:29:23.774Z,matching,matching-20260525142305535-2296d4,ko-0367,correct,2716,korean,english,"{""selected_id"":""ko-0367"",""board_id"":""9c76d21e-6e8c-42d4-843f-2dec3cf2a4b5"",""challenge_id"":""""}"
426482d4-27f8-4ae9-a728-000e76ca6e39,2026-05-25T14:29:25.857Z,matching,matching-20260525142305535-2296d4,ko-0344,correct,1733,korean,english,"{""selected_id"":""ko-0344"",""board_id"":""487ec952-20bf-4888-87f9-d32e99d125ba"",""challenge_id"":""""}"
e5462874-2392-4fee-81a2-3a6075ce2ee1,2026-05-25T14:29:30.710Z,matching,matching-20260525142305535-2296d4,ko-0168,correct,3951,korean,english,"{""selected_id"":""ko-0168"",""board_id"":""487ec952-20bf-4888-87f9-d32e99d125ba"",""challenge_id"":""""}"
f223cc42-fad9-4366-9a9f-d1162aaf5631,2026-05-25T14:29:32.362Z,matching,matching-20260525142305535-2296d4,ko-0194,correct,1125,korean,english,"{""selected_id"":""ko-0194"",""board_id"":""487ec952-20bf-4888-87f9-d32e99d125ba"",""challenge_id"":""""}"
